UID,Time,totalVal
1058980847,2020/3/15,148
1058980847,2020/3/16,148
1058980847,2020/3/17,148
1058980847,2020/3/18,148
1058980847,2020/3/19,148
1058980847,2020/3/20,148
1058980847,2020/3/21,148
1058980847,2020/3/22,148
1058980847,2020/3/23,148
1058980847,2020/3/24,148
1058980847,2020/3/25,148
1058980847,2020/3/26,148
1058980847,2020/3/27,148
1058980847,2020/3/28,148
1058980847,2020/3/29,148
1058980847,2020/3/30,148
1058980847,2020/3/31,148
1059523963,2020/1/1,1709
1059523963,2020/1/2,1709
1059523963,2020/1/3,1731
1059523963,2020/1/4,1838
1059523963,2020/1/5,1975
1059523963,2020/1/6,2014
1059523963,2020/1/7,2049
1059523963,2020/1/8,2050
1059523963,2020/1/9,2052
1059523963,2020/1/10,2052
1059523963,2020/1/11,2052
1059523963,2020/1/12,2052
1059523963,2020/1/13,2052
1059523963,2020/1/14,2052
1059523963,2020/1/15,2052
1059523963,2020/1/16,2052
1059523963,2020/1/17,2052
1059523963,2020/1/18,2052
1059523963,2020/1/19,2052
1059523963,2020/1/20,2052
1059523963,2020/1/21,2061
1059523963,2020/1/22,2061
1059523963,2020/1/23,2061
1059523963,2020/1/24,2113
1059523963,2020/1/25,2132
1059523963,2020/1/26,2138
1059523963,2020/1/27,2152
1059523963,2020/1/28,2162
1059523963,2020/1/29,2164
1059523963,2020/1/30,2176
1059523963,2020/1/31,2185
1059523963,2020/2/1,2187
1059523963,2020/2/2,2187
1059523963,2020/2/3,2192
1059523963,2020/2/4,2195
1059523963,2020/2/5,2204
1059523963,2020/2/6,2264
1059523963,2020/2/7,2274
1059523963,2020/2/8,2318
1059523963,2020/2/9,2325
1059523963,2020/2/10,2325
1059523963,2020/2/11,2328
1059523963,2020/2/12,2344
1059523963,2020/2/13,2373
1059523963,2020/2/14,2399
1059523963,2020/2/15,2399
1059523963,2020/2/16,2399
1059523963,2020/2/17,2399
1059523963,2020/2/18,2399
1059523963,2020/2/19,2399
1059523963,2020/2/20,2399
1059523963,2020/2/21,2399
1059523963,2020/2/22,2399
1059523963,2020/2/23,2399
1059523963,2020/2/24,2399
1059523963,2020/2/25,2399
1059523963,2020/2/26,2399
1059523963,2020/2/27,2399
1059523963,2020/2/28,2399
1059523963,2020/2/29,2399
1059523963,2020/3/1,2399
1059523963,2020/3/2,2399
1059523963,2020/3/3,2399
1059523963,2020/3/4,2399
1059523963,2020/3/5,2399
1059523963,2020/3/6,2399
1059523963,2020/3/7,2399
1059523963,2020/3/8,2399
1059523963,2020/3/9,2399
1059523963,2020/3/10,2399
1059523963,2020/3/11,2399
1059523963,2020/3/12,2399
1059523963,2020/3/13,2399
1059523963,2020/3/14,2399
1059523963,2020/3/15,2399
1059523963,2020/3/16,2399
1059523963,2020/3/17,2399
1059523963,2020/3/18,2399
1059523963,2020/3/19,2399
1059523963,2020/3/20,2399
1059523963,2020/3/21,2399
1059523963,2020/3/22,2399
1059523963,2020/3/23,2399
1059523963,2020/3/24,2399
1059523963,2020/3/25,2399
1059523963,2020/3/26,2399
1059523963,2020/3/27,2399
1059523963,2020/3/28,2399
1059523963,2020/3/29,2399
1059523963,2020/3/30,2399
1059523963,2020/3/31,2399
105991204,2020/1/1,2
105991204,2020/1/2,2
105991204,2020/1/3,2
105991204,2020/1/4,2
105991204,2020/1/5,2
105991204,2020/1/6,2
105991204,2020/1/7,2
105991204,2020/1/8,2
105991204,2020/1/9,2
105991204,2020/1/10,2
105991204,2020/1/11,2
105991204,2020/1/12,2
105991204,2020/1/13,2
105991204,2020/1/14,2
105991204,2020/1/15,2
105991204,2020/1/16,2
105991204,2020/1/17,2
105991204,2020/1/18,2
105991204,2020/1/19,2
105991204,2020/1/20,2
105991204,2020/1/21,2
105991204,2020/1/22,2
105991204,2020/1/23,2
105991204,2020/1/24,2
105991204,2020/1/25,2
105991204,2020/1/26,2
105991204,2020/1/27,2
105991204,2020/1/28,2
105991204,2020/1/29,2
105991204,2020/1/30,2
105991204,2020/1/31,2
105991204,2020/2/1,2
105991204,2020/2/2,2
105991204,2020/2/3,2
105991204,2020/2/4,2
105991204,2020/2/5,2
105991204,2020/2/6,2
105991204,2020/2/7,2
105991204,2020/2/8,2
105991204,2020/2/9,2
105991204,2020/2/10,2
105991204,2020/2/11,2
105991204,2020/2/12,2
105991204,2020/2/13,2
105991204,2020/2/14,2
105991204,2020/2/15,2
105991204,2020/2/16,2
105991204,2020/2/17,2
105991204,2020/2/18,2
105991204,2020/2/19,2
105991204,2020/2/20,2
105991204,2020/2/21,2
105991204,2020/2/22,2
105991204,2020/2/23,2
105991204,2020/2/24,2
105991204,2020/2/25,2
105991204,2020/2/26,2
105991204,2020/2/27,2
105991204,2020/2/28,2
105991204,2020/2/29,2
105991204,2020/3/1,2
105991204,2020/3/2,2
105991204,2020/3/3,2
105991204,2020/3/4,2
105991204,2020/3/5,2
105991204,2020/3/6,2
105991204,2020/3/7,2
105991204,2020/3/8,2
105991204,2020/3/9,2
105991204,2020/3/10,2
105991204,2020/3/11,2
105991204,2020/3/12,2
105991204,2020/3/13,2
105991204,2020/3/14,2
105991204,2020/3/15,2
105991204,2020/3/16,2
105991204,2020/3/17,2
105991204,2020/3/18,2
105991204,2020/3/19,2
105991204,2020/3/20,2
105991204,2020/3/21,2
105991204,2020/3/22,2
105991204,2020/3/23,2
105991204,2020/3/24,2
105991204,2020/3/25,2
105991204,2020/3/26,2
105991204,2020/3/27,2
105991204,2020/3/28,2
105991204,2020/3/29,2
105991204,2020/3/30,2
105991204,2020/3/31,2
1060331049,2020/1/1,2
1060331049,2020/1/2,2
1060331049,2020/1/3,2
1060331049,2020/1/4,2
1060331049,2020/1/5,2
1060331049,2020/1/6,2
1060331049,2020/1/7,2
1060331049,2020/1/8,2
1060331049,2020/1/9,2
1060331049,2020/1/10,2
1060331049,2020/1/11,2
1060331049,2020/1/12,2
1060331049,2020/1/13,2
1060331049,2020/1/14,2
1060331049,2020/1/15,2
1060331049,2020/1/16,2
1060331049,2020/1/17,2
1060331049,2020/1/18,2
1060331049,2020/1/19,2
1060331049,2020/1/20,2
1060331049,2020/1/21,2
1060331049,2020/1/22,2
1060331049,2020/1/23,2
1060331049,2020/1/24,2
1060331049,2020/1/25,2
1060331049,2020/1/26,2
1060331049,2020/1/27,2
1060331049,2020/1/28,2
1060331049,2020/1/29,2
1060331049,2020/1/30,2
1060331049,2020/1/31,2
1060331049,2020/2/1,2
1060331049,2020/2/2,2
1060331049,2020/2/3,2
1060331049,2020/2/4,2
1060331049,2020/2/5,2
1060331049,2020/2/6,2
1060331049,2020/2/7,2
1060331049,2020/2/8,2
1060331049,2020/2/9,2
1060331049,2020/2/10,2
1060331049,2020/2/11,2
1060331049,2020/2/12,2
1060331049,2020/2/13,2
1060331049,2020/2/14,2
1060331049,2020/2/15,2
1060331049,2020/2/16,2
1060331049,2020/2/17,2
1060331049,2020/2/18,2
1060331049,2020/2/19,2
1060331049,2020/2/20,2
1060331049,2020/2/21,2
1060331049,2020/2/22,2
1060331049,2020/2/23,2
1060331049,2020/2/24,2
1060331049,2020/2/25,2
1060331049,2020/2/26,2
1060331049,2020/2/27,2
1060331049,2020/2/28,2
1060331049,2020/2/29,2
1060331049,2020/3/1,2
1060331049,2020/3/2,2
1060331049,2020/3/3,2
1060331049,2020/3/4,2
1060331049,2020/3/5,2
1060331049,2020/3/6,2
1060331049,2020/3/7,2
1060331049,2020/3/8,2
1060331049,2020/3/9,2
1060331049,2020/3/10,2
1060331049,2020/3/11,2
1060331049,2020/3/12,2
1060331049,2020/3/13,2
1060331049,2020/3/14,2
1060331049,2020/3/15,2
1060331049,2020/3/16,2
1060331049,2020/3/17,2
1060331049,2020/3/18,2
1060331049,2020/3/19,2
1060331049,2020/3/20,2
1060331049,2020/3/21,2
1060331049,2020/3/22,2
1060331049,2020/3/23,2
1060331049,2020/3/24,2
1060331049,2020/3/25,2
1060331049,2020/3/26,2
1060331049,2020/3/27,2
1060331049,2020/3/28,2
1060331049,2020/3/29,2
1060331049,2020/3/30,2
1060331049,2020/3/31,2
1064564728,2020/1/1,1645
1064564728,2020/1/2,1645
1064564728,2020/1/3,1645
1064564728,2020/1/4,1645
1064564728,2020/1/5,1645
1064564728,2020/1/6,1645
1064564728,2020/1/7,1645
1064564728,2020/1/8,1645
1064564728,2020/1/9,1645
1064564728,2020/1/10,1645
1064564728,2020/1/11,1645
1064564728,2020/1/12,1645
1064564728,2020/1/13,1645
1064564728,2020/1/14,1645
1064564728,2020/1/15,1645
1064564728,2020/1/16,1645
1064564728,2020/1/17,1645
1064564728,2020/1/18,1645
1064564728,2020/1/19,1645
1064564728,2020/1/20,1645
1064564728,2020/1/21,1645
1064564728,2020/1/22,1645
1064564728,2020/1/23,1645
1064564728,2020/1/24,1645
1064564728,2020/1/25,1645
1064564728,2020/1/26,1645
1064564728,2020/1/27,1645
1064564728,2020/1/28,1645
1064564728,2020/1/29,1645
1064564728,2020/1/30,1645
1064564728,2020/1/31,1645
1064564728,2020/2/1,1645
1064564728,2020/2/2,1645
1064564728,2020/2/3,1645
1064564728,2020/2/4,1645
1064564728,2020/2/5,1645
1064564728,2020/2/6,1645
1064564728,2020/2/7,1645
1064564728,2020/2/8,1645
1064564728,2020/2/9,1645
1064564728,2020/2/10,1645
1064564728,2020/2/11,1645
1064564728,2020/2/12,1645
1064564728,2020/2/13,1645
1064564728,2020/2/14,1645
1064564728,2020/2/15,1645
1064564728,2020/2/16,1645
1064564728,2020/2/17,1645
1064564728,2020/2/18,1645
1064564728,2020/2/19,1645
1064564728,2020/2/20,1645
1064564728,2020/2/21,1645
1064564728,2020/2/22,1645
1064564728,2020/2/23,1645
1064564728,2020/2/24,1645
1064564728,2020/2/25,1645
1064564728,2020/2/26,1645
1064564728,2020/2/27,1645
1064564728,2020/2/28,1645
1064564728,2020/2/29,1645
1064564728,2020/3/1,1645
1064564728,2020/3/2,1645
1064564728,2020/3/3,1645
1064564728,2020/3/4,1645
1064564728,2020/3/5,1645
1064564728,2020/3/6,1645
1064564728,2020/3/7,1645
1064564728,2020/3/8,1645
1064564728,2020/3/9,1645
1064564728,2020/3/10,1645
1064564728,2020/3/11,1645
1064564728,2020/3/12,1645
1064564728,2020/3/13,1645
1064564728,2020/3/14,1645
1064564728,2020/3/15,1645
1064564728,2020/3/16,1645
1064564728,2020/3/17,1645
1064564728,2020/3/18,1645
1064564728,2020/3/19,1645
1064564728,2020/3/20,1645
1064564728,2020/3/21,1645
1064564728,2020/3/22,1645
1064564728,2020/3/23,1645
1064564728,2020/3/24,1645
1064564728,2020/3/25,1645
1064564728,2020/3/26,1645
1064564728,2020/3/27,1645
1064564728,2020/3/28,1645
1064564728,2020/3/29,1645
1064564728,2020/3/30,1645
1064564728,2020/3/31,1645
1065686188,2020/1/1,47
1065686188,2020/1/2,47
1065686188,2020/1/3,47
1065686188,2020/1/4,47
1065686188,2020/1/5,47
1065686188,2020/1/6,47
1065686188,2020/1/7,47
1065686188,2020/1/8,47
1065686188,2020/1/9,47
1065686188,2020/1/10,47
1065686188,2020/1/11,47
1065686188,2020/1/12,47
1065686188,2020/1/13,47
1065686188,2020/1/14,47
1065686188,2020/1/15,47
1065686188,2020/1/16,47
1065686188,2020/1/17,47
1065686188,2020/1/18,47
1065686188,2020/1/19,47
1065686188,2020/1/20,47
1065686188,2020/1/21,47
1065686188,2020/1/22,47
1065686188,2020/1/23,47
1065686188,2020/1/24,47
1065686188,2020/1/25,47
1065686188,2020/1/26,47
1065686188,2020/1/27,47
1065686188,2020/1/28,47
1065686188,2020/1/29,47
1065686188,2020/1/30,47
1065686188,2020/1/31,47
1065686188,2020/2/1,47
1065686188,2020/2/2,47
1065686188,2020/2/3,47
1065686188,2020/2/4,47
1065686188,2020/2/5,47
1065686188,2020/2/6,47
1065686188,2020/2/7,47
1065686188,2020/2/8,47
1065686188,2020/2/9,47
1065686188,2020/2/10,47
1065686188,2020/2/11,47
1065686188,2020/2/12,47
1065686188,2020/2/13,47
1065686188,2020/2/14,47
1065686188,2020/2/15,47
1065686188,2020/2/16,47
1065686188,2020/2/17,47
1065686188,2020/2/18,47
1065686188,2020/2/19,47
1065686188,2020/2/20,47
1065686188,2020/2/21,47
1065686188,2020/2/22,47
1065686188,2020/2/23,47
1065686188,2020/2/24,47
1065686188,2020/2/25,47
1065686188,2020/2/26,47
1065686188,2020/2/27,47
1065686188,2020/2/28,47
1065686188,2020/2/29,47
1065686188,2020/3/1,47
1065686188,2020/3/2,47
1065686188,2020/3/3,47
1065686188,2020/3/4,47
1065686188,2020/3/5,47
1065686188,2020/3/6,47
1065686188,2020/3/7,47
1065686188,2020/3/8,47
1065686188,2020/3/9,47
1065686188,2020/3/10,47
1065686188,2020/3/11,47
1065686188,2020/3/12,47
1065686188,2020/3/13,47
1065686188,2020/3/14,47
1065686188,2020/3/15,47
1065686188,2020/3/16,47
1065686188,2020/3/17,47
1065686188,2020/3/18,47
1065686188,2020/3/19,47
1065686188,2020/3/20,47
1065686188,2020/3/21,47
1065686188,2020/3/22,47
1065686188,2020/3/23,47
1065686188,2020/3/24,47
1065686188,2020/3/25,47
1065686188,2020/3/26,47
1065686188,2020/3/27,47
1065686188,2020/3/28,47
1065686188,2020/3/29,47
1065686188,2020/3/30,47
1065686188,2020/3/31,47
106665401,2020/1/1,33
106665401,2020/1/2,33
106665401,2020/1/3,33
106665401,2020/1/4,33
106665401,2020/1/5,33
106665401,2020/1/6,33
106665401,2020/1/7,33
106665401,2020/1/8,33
106665401,2020/1/9,33
106665401,2020/1/10,33
106665401,2020/1/11,33
106665401,2020/1/12,33
106665401,2020/1/13,33
106665401,2020/1/14,33
106665401,2020/1/15,33
106665401,2020/1/16,33
106665401,2020/1/17,33
106665401,2020/1/18,33
106665401,2020/1/19,33
106665401,2020/1/20,33
106665401,2020/1/21,33
106665401,2020/1/22,33
106665401,2020/1/23,33
106665401,2020/1/24,33
106665401,2020/1/25,33
106665401,2020/1/26,33
106665401,2020/1/27,33
106665401,2020/1/28,33
106665401,2020/1/29,33
106665401,2020/1/30,33
106665401,2020/1/31,33
106665401,2020/2/1,33
106665401,2020/2/2,33
106665401,2020/2/3,33
106665401,2020/2/4,33
106665401,2020/2/5,33
106665401,2020/2/6,33
106665401,2020/2/7,33
106665401,2020/2/8,33
106665401,2020/2/9,33
106665401,2020/2/10,33
106665401,2020/2/11,33
106665401,2020/2/12,33
106665401,2020/2/13,33
106665401,2020/2/14,33
106665401,2020/2/15,33
106665401,2020/2/16,33
106665401,2020/2/17,33
106665401,2020/2/18,33
106665401,2020/2/19,33
106665401,2020/2/20,33
106665401,2020/2/21,33
106665401,2020/2/22,33
106665401,2020/2/23,33
106665401,2020/2/24,33
106665401,2020/2/25,33
106665401,2020/2/26,33
106665401,2020/2/27,33
106665401,2020/2/28,33
106665401,2020/2/29,33
106665401,2020/3/1,33
106665401,2020/3/2,33
106665401,2020/3/3,33
106665401,2020/3/4,33
106665401,2020/3/5,33
106665401,2020/3/6,33
106665401,2020/3/7,33
106665401,2020/3/8,33
106665401,2020/3/9,33
106665401,2020/3/10,33
106665401,2020/3/11,33
106665401,2020/3/12,33
106665401,2020/3/13,33
106665401,2020/3/14,33
106665401,2020/3/15,33
106665401,2020/3/16,33
106665401,2020/3/17,33
106665401,2020/3/18,33
106665401,2020/3/19,33
106665401,2020/3/20,33
106665401,2020/3/21,33
106665401,2020/3/22,33
106665401,2020/3/23,33
106665401,2020/3/24,33
106665401,2020/3/25,33
106665401,2020/3/26,33
106665401,2020/3/27,33
106665401,2020/3/28,33
106665401,2020/3/29,33
106665401,2020/3/30,33
106665401,2020/3/31,33
1068745136,2020/1/1,71
1068745136,2020/1/2,71
1068745136,2020/1/3,71
1068745136,2020/1/4,71
1068745136,2020/1/5,71
1068745136,2020/1/6,71
1068745136,2020/1/7,71
1068745136,2020/1/8,71
1068745136,2020/1/9,71
1068745136,2020/1/10,71
1068745136,2020/1/11,71
1068745136,2020/1/12,71
1068745136,2020/1/13,71
1068745136,2020/1/14,71
1068745136,2020/1/15,71
1068745136,2020/1/16,71
1068745136,2020/1/17,71
1068745136,2020/1/18,71
1068745136,2020/1/19,71
1068745136,2020/1/20,71
1068745136,2020/1/21,71
1068745136,2020/1/22,71
1068745136,2020/1/23,71
1068745136,2020/1/24,71
1068745136,2020/1/25,71
1068745136,2020/1/26,71
1068745136,2020/1/27,71
1068745136,2020/1/28,71
1068745136,2020/1/29,71
1068745136,2020/1/30,71
1068745136,2020/1/31,71
1068745136,2020/2/1,71
1068745136,2020/2/2,71
1068745136,2020/2/3,71
1068745136,2020/2/4,71
1068745136,2020/2/5,71
1068745136,2020/2/6,71
1068745136,2020/2/7,71
1068745136,2020/2/8,71
1068745136,2020/2/9,71
1068745136,2020/2/10,71
1068745136,2020/2/11,71
1068745136,2020/2/12,71
1068745136,2020/2/13,71
1068745136,2020/2/14,71
1068745136,2020/2/15,71
1068745136,2020/2/16,71
1068745136,2020/2/17,71
1068745136,2020/2/18,71
1068745136,2020/2/19,71
1068745136,2020/2/20,71
1068745136,2020/2/21,71
1068745136,2020/2/22,71
1068745136,2020/2/23,71
1068745136,2020/2/24,71
1068745136,2020/2/25,71
1068745136,2020/2/26,71
1068745136,2020/2/27,71
1068745136,2020/2/28,71
1068745136,2020/2/29,71
1068745136,2020/3/1,71
1068745136,2020/3/2,71
1068745136,2020/3/3,71
1068745136,2020/3/4,71
1068745136,2020/3/5,71
1068745136,2020/3/6,71
1068745136,2020/3/7,71
1068745136,2020/3/8,71
1068745136,2020/3/9,71
1068745136,2020/3/10,71
1068745136,2020/3/11,71
1068745136,2020/3/12,71
1068745136,2020/3/13,71
1068745136,2020/3/14,71
1068745136,2020/3/15,71
1068745136,2020/3/16,71
1068745136,2020/3/17,71
1068745136,2020/3/18,71
1068745136,2020/3/19,71
1068745136,2020/3/20,71
1068745136,2020/3/21,71
1068745136,2020/3/22,71
1068745136,2020/3/23,71
1068745136,2020/3/24,71
1068745136,2020/3/25,71
1068745136,2020/3/26,71
1068745136,2020/3/27,71
1068745136,2020/3/28,71
1068745136,2020/3/29,71
1068745136,2020/3/30,71
1068745136,2020/3/31,71
106975283,2020/1/1,120
106975283,2020/1/2,120
106975283,2020/1/3,120
106975283,2020/1/4,120
106975283,2020/1/5,120
106975283,2020/1/6,120
106975283,2020/1/7,120
106975283,2020/1/8,120
106975283,2020/1/9,120
106975283,2020/1/10,120
106975283,2020/1/11,120
106975283,2020/1/12,120
106975283,2020/1/13,120
106975283,2020/1/14,120
106975283,2020/1/15,120
106975283,2020/1/16,120
106975283,2020/1/17,120
106975283,2020/1/18,120
106975283,2020/1/19,120
106975283,2020/1/20,120
106975283,2020/1/21,120
106975283,2020/1/22,120
106975283,2020/1/23,120
106975283,2020/1/24,120
106975283,2020/1/25,120
106975283,2020/1/26,120
106975283,2020/1/27,120
106975283,2020/1/28,120
106975283,2020/1/29,120
106975283,2020/1/30,120
106975283,2020/1/31,120
106975283,2020/2/1,120
106975283,2020/2/2,120
106975283,2020/2/3,120
106975283,2020/2/4,120
106975283,2020/2/5,120
106975283,2020/2/6,120
106975283,2020/2/7,120
106975283,2020/2/8,120
106975283,2020/2/9,120
106975283,2020/2/10,120
106975283,2020/2/11,120
106975283,2020/2/12,120
106975283,2020/2/13,120
106975283,2020/2/14,120
106975283,2020/2/15,120
106975283,2020/2/16,120
106975283,2020/2/17,120
106975283,2020/2/18,120
106975283,2020/2/19,120
106975283,2020/2/20,120
106975283,2020/2/21,120
106975283,2020/2/22,120
106975283,2020/2/23,120
106975283,2020/2/24,120
106975283,2020/2/25,120
106975283,2020/2/26,120
106975283,2020/2/27,120
106975283,2020/2/28,120
106975283,2020/2/29,120
106975283,2020/3/1,120
106975283,2020/3/2,120
106975283,2020/3/3,120
106975283,2020/3/4,120
106975283,2020/3/5,120
106975283,2020/3/6,120
106975283,2020/3/7,120
106975283,2020/3/8,120
106975283,2020/3/9,120
106975283,2020/3/10,120
106975283,2020/3/11,120
106975283,2020/3/12,120
106975283,2020/3/13,120
106975283,2020/3/14,120
106975283,2020/3/15,120
106975283,2020/3/16,120
106975283,2020/3/17,120
106975283,2020/3/18,120
106975283,2020/3/19,120
106975283,2020/3/20,120
106975283,2020/3/21,120
106975283,2020/3/22,120
106975283,2020/3/23,120
106975283,2020/3/24,120
106975283,2020/3/25,120
106975283,2020/3/26,120
106975283,2020/3/27,120
106975283,2020/3/28,120
106975283,2020/3/29,120
106975283,2020/3/30,120
106975283,2020/3/31,120
1078178948,2020/1/1,56
1078178948,2020/1/2,56
1078178948,2020/1/3,56
1078178948,2020/1/4,56
1078178948,2020/1/5,56
1078178948,2020/1/6,56
1078178948,2020/1/7,56
1078178948,2020/1/8,56
1078178948,2020/1/9,56
1078178948,2020/1/10,56
1078178948,2020/1/11,56
1078178948,2020/1/12,56
1078178948,2020/1/13,56
1078178948,2020/1/14,56
1078178948,2020/1/15,56
1078178948,2020/1/16,56
1078178948,2020/1/17,56
1078178948,2020/1/18,56
1078178948,2020/1/19,56
1078178948,2020/1/20,56
1078178948,2020/1/21,56
1078178948,2020/1/22,56
1078178948,2020/1/23,56
1078178948,2020/1/24,56
1078178948,2020/1/25,56
1078178948,2020/1/26,56
1078178948,2020/1/27,56
1078178948,2020/1/28,56
1078178948,2020/1/29,56
1078178948,2020/1/30,56
1078178948,2020/1/31,56
1078178948,2020/2/1,56
1078178948,2020/2/2,56
1078178948,2020/2/3,56
1078178948,2020/2/4,56
1078178948,2020/2/5,56
1078178948,2020/2/6,56
1078178948,2020/2/7,56
1078178948,2020/2/8,56
1078178948,2020/2/9,56
1078178948,2020/2/10,56
1078178948,2020/2/11,56
1078178948,2020/2/12,56
1078178948,2020/2/13,56
1078178948,2020/2/14,56
1078178948,2020/2/15,56
1078178948,2020/2/16,56
1078178948,2020/2/17,56
1078178948,2020/2/18,56
1078178948,2020/2/19,56
1078178948,2020/2/20,56
1078178948,2020/2/21,56
1078178948,2020/2/22,56
1078178948,2020/2/23,56
1078178948,2020/2/24,56
1078178948,2020/2/25,56
1078178948,2020/2/26,56
1078178948,2020/2/27,56
1078178948,2020/2/28,56
1078178948,2020/2/29,56
1078178948,2020/3/1,56
1078178948,2020/3/2,56
1078178948,2020/3/3,56
1078178948,2020/3/4,56
1078178948,2020/3/5,56
1078178948,2020/3/6,56
1078178948,2020/3/7,56
1078178948,2020/3/8,56
1078178948,2020/3/9,56
1078178948,2020/3/10,56
1078178948,2020/3/11,56
1078178948,2020/3/12,56
1078178948,2020/3/13,56
1078178948,2020/3/14,56
1078178948,2020/3/15,56
1078178948,2020/3/16,56
1078178948,2020/3/17,56
1078178948,2020/3/18,56
1078178948,2020/3/19,56
1078178948,2020/3/20,56
1078178948,2020/3/21,56
1078178948,2020/3/22,56
1078178948,2020/3/23,56
1078178948,2020/3/24,56
1078178948,2020/3/25,56
1078178948,2020/3/26,56
1078178948,2020/3/27,56
1078178948,2020/3/28,56
1078178948,2020/3/29,56
1078178948,2020/3/30,56
1078178948,2020/3/31,56
1088048797,2020/1/1,708
1088048797,2020/1/2,708
1088048797,2020/1/3,708
1088048797,2020/1/4,708
1088048797,2020/1/5,708
1088048797,2020/1/6,708
1088048797,2020/1/7,708
1088048797,2020/1/8,708
1088048797,2020/1/9,708
1088048797,2020/1/10,708
1088048797,2020/1/11,708
1088048797,2020/1/12,708
1088048797,2020/1/13,708
1088048797,2020/1/14,708
1088048797,2020/1/15,708
1088048797,2020/1/16,708
1088048797,2020/1/17,708
1088048797,2020/1/18,708
1088048797,2020/1/19,708
1088048797,2020/1/20,708
1088048797,2020/1/21,708
1088048797,2020/1/22,708
1088048797,2020/1/23,708
1088048797,2020/1/24,708
1088048797,2020/1/25,708
1088048797,2020/1/26,708
1088048797,2020/1/27,708
1088048797,2020/1/28,708
1088048797,2020/1/29,708
1088048797,2020/1/30,708
1088048797,2020/1/31,708
1088048797,2020/2/1,708
1088048797,2020/2/2,708
1088048797,2020/2/3,708
1088048797,2020/2/4,708
1088048797,2020/2/5,708
1088048797,2020/2/6,708
1088048797,2020/2/7,708
1088048797,2020/2/8,708
1088048797,2020/2/9,708
1088048797,2020/2/10,708
1088048797,2020/2/11,708
1088048797,2020/2/12,708
1088048797,2020/2/13,708
1088048797,2020/2/14,708
1088048797,2020/2/15,708
1088048797,2020/2/16,708
1088048797,2020/2/17,708
1088048797,2020/2/18,708
1088048797,2020/2/19,708
1088048797,2020/2/20,708
1088048797,2020/2/21,708
1088048797,2020/2/22,708
1088048797,2020/2/23,708
1088048797,2020/2/24,708
1088048797,2020/2/25,708
1088048797,2020/2/26,708
1088048797,2020/2/27,708
1088048797,2020/2/28,708
1088048797,2020/2/29,708
1088048797,2020/3/1,708
1088048797,2020/3/2,708
1088048797,2020/3/3,708
1088048797,2020/3/4,708
1088048797,2020/3/5,708
1088048797,2020/3/6,708
1088048797,2020/3/7,708
1088048797,2020/3/8,708
1088048797,2020/3/9,708
1088048797,2020/3/10,708
1088048797,2020/3/11,708
1088048797,2020/3/12,708
1088048797,2020/3/13,708
1088048797,2020/3/14,708
1088048797,2020/3/15,708
1088048797,2020/3/16,708
1088048797,2020/3/17,708
1088048797,2020/3/18,708
1088048797,2020/3/19,708
1088048797,2020/3/20,708
1088048797,2020/3/21,708
1088048797,2020/3/22,708
1088048797,2020/3/23,708
1088048797,2020/3/24,708
1088048797,2020/3/25,708
1088048797,2020/3/26,708
1088048797,2020/3/27,708
1088048797,2020/3/28,708
1088048797,2020/3/29,708
1088048797,2020/3/30,708
1088048797,2020/3/31,708
109039802,2020/1/1,84
109039802,2020/1/2,84
109039802,2020/1/3,84
109039802,2020/1/4,84
109039802,2020/1/5,84
109039802,2020/1/6,84
109039802,2020/1/7,84
109039802,2020/1/8,84
109039802,2020/1/9,84
109039802,2020/1/10,84
109039802,2020/1/11,84
109039802,2020/1/12,84
109039802,2020/1/13,84
109039802,2020/1/14,84
109039802,2020/1/15,84
109039802,2020/1/16,84
109039802,2020/1/17,84
109039802,2020/1/18,84
109039802,2020/1/19,84
109039802,2020/1/20,84
109039802,2020/1/21,84
109039802,2020/1/22,84
109039802,2020/1/23,84
109039802,2020/1/24,84
109039802,2020/1/25,84
109039802,2020/1/26,84
109039802,2020/1/27,84
109039802,2020/1/28,84
109039802,2020/1/29,84
109039802,2020/1/30,84
109039802,2020/1/31,84
109039802,2020/2/1,84
109039802,2020/2/2,84
109039802,2020/2/3,84
109039802,2020/2/4,84
109039802,2020/2/5,84
109039802,2020/2/6,84
109039802,2020/2/7,84
109039802,2020/2/8,84
109039802,2020/2/9,84
109039802,2020/2/10,84
109039802,2020/2/11,84
109039802,2020/2/12,84
109039802,2020/2/13,84
109039802,2020/2/14,84
109039802,2020/2/15,84
109039802,2020/2/16,84
109039802,2020/2/17,84
109039802,2020/2/18,84
109039802,2020/2/19,84
109039802,2020/2/20,84
109039802,2020/2/21,84
109039802,2020/2/22,84
109039802,2020/2/23,84
109039802,2020/2/24,84
109039802,2020/2/25,84
109039802,2020/2/26,84
109039802,2020/2/27,84
109039802,2020/2/28,84
109039802,2020/2/29,84
109039802,2020/3/1,84
109039802,2020/3/2,84
109039802,2020/3/3,84
109039802,2020/3/4,84
109039802,2020/3/5,84
109039802,2020/3/6,84
109039802,2020/3/7,84
109039802,2020/3/8,84
109039802,2020/3/9,84
109039802,2020/3/10,84
109039802,2020/3/11,84
109039802,2020/3/12,84
109039802,2020/3/13,84
109039802,2020/3/14,84
109039802,2020/3/15,84
109039802,2020/3/16,84
109039802,2020/3/17,84
109039802,2020/3/18,84
109039802,2020/3/19,84
109039802,2020/3/20,84
109039802,2020/3/21,84
109039802,2020/3/22,84
109039802,2020/3/23,84
109039802,2020/3/24,84
